record_id,county_id,county_name,region,breed_id,breed_name,breed_type,altitude_m,avg_temp_c,min_temp_c,max_temp_c,avg_humidity_pct,annual_rainfall_mm,avg_thi,min_thi,max_thi,thi_category,disease_index,vegetation_zone,soil_fertility,milk_yield_actual,milk_yield_potential,yield_ratio,heat_tolerance_score,disease_resistance_score,feed_efficiency_score,overall_suitability,suitability_class,confidence,validation_source
10107,3,Nyeri,Central,B007,Ayrshire × Sahiwal,Crossbreed,1950,18.092815146493297,11.6,24.3,74,1320,62.7,57.8,71.2,Comfortable,3.4,Highland Forest,High,18.0,20.0,0.899,7,6.8,7,98.0,Good,8.3,Seasonal
10108,3,Nyeri,Central,B008,Jersey × Sahiwal,Crossbreed,1950,18.8,11.6,24.3,74,1320,65.2,57.8,71.2,Comfortable,3.4,Highland Forest,High,17.1,18.0,0.95,8,7.7,8,100.0,Excellent,8.2,Expert
10109,3,Nyeri,Central,B008,Jersey × Sahiwal,Crossbreed,1950,19.60324472908362,11.6,24.3,74,1320,68.0,57.8,71.2,Comfortable,3.4,Highland Forest,High,17.5,18.0,0.97,8,7.7,8,93.6,Good,8.4,Seasonal
10110,3,Nyeri,Central,B008,Jersey × Sahiwal,Crossbreed,1950,21.28289856163676,11.6,24.3,74,1320,71.2,57.8,71.2,Moderate Stress,3.4,Highland Forest,High,18.2,18.0,1.012,8,7.7,8,99.0,Good,8.1,Seasonal
10111,3,Nyeri,Central,B008,Jersey × Sahiwal,Crossbreed,1950,19.60814555201487,11.6,24.3,74,1320,68.0,57.8,71.2,Moderate Stress,3.4,Highland Forest,High,17.5,18.0,0.97,8,7.7,8,97.9,Good,8.3,Seasonal
10112,3,Nyeri,Central,B009,Friesian × Boran,Crossbreed,1950,18.8,11.6,24.3,74,1320,65.2,57.8,71.2,Comfortable,3.4,Highland Forest,High,18.7,20.0,0.933,7,6.8,7,100.0,Excellent,9.4,Both
10113,3,Nyeri,Central,B009,Friesian × Boran,Crossbreed,1950,17.08426200021163,11.6,24.3,74,1320,59.2,57.8,71.2,Comfortable,3.4,Highland Forest,High,17.8,20.0,0.891,7,6.8,7,86.2,Good,7.7,Seasonal
10114,3,Nyeri,Central,B009,Friesian × Boran,Crossbreed,1950,16.08277109667474,11.6,24.3,74,1320,57.8,57.8,71.2,Comfortable,3.4,Highland Forest,High,17.3,20.0,0.866,7,6.8,7,82.8,Good,8.5,Seasonal
10115,3,Nyeri,Central,B009,Friesian × Boran,Crossbreed,1950,16.381503977315692,11.6,24.3,74,1320,57.8,57.8,71.2,Comfortable,3.4,Highland Forest,High,17.5,20.0,0.873,7,6.8,7,84.7,Good,8.8,Seasonal
10116,3,Nyeri,Central,B010,Ayrshire × Boran,Crossbreed,1950,18.8,11.6,24.3,74,1320,65.2,57.8,71.2,Comfortable,3.4,Highland Forest,High,17.3,18.0,0.959,7,7.7,7,93.6,Excellent,8.4,Expert
10117,3,Nyeri,Central,B010,Ayrshire × Boran,Crossbreed,1950,19.909597612653812,11.6,24.3,74,1320,69.0,57.8,71.2,Moderate Stress,3.4,Highland Forest,High,17.8,18.0,0.987,7,7.7,7,99.6,Good,8.8,Seasonal
10118,3,Nyeri,Central,B010,Ayrshire × Boran,Crossbreed,1950,20.125800687053918,11.6,24.3,74,1320,69.8,57.8,71.2,Moderate Stress,3.4,Highland Forest,High,17.9,18.0,0.993,7,7.7,7,100.0,Good,7.9,Seasonal
10119,3,Nyeri,Central,B010,Ayrshire × Boran,Crossbreed,1950,16.980759026917635,11.6,24.3,74,1320,58.9,57.8,71.2,Comfortable,3.4,Highland Forest,High,16.4,18.0,0.912,7,7.7,7,89.5,Good,8.7,Seasonal
10120,4,Muranga,Central,B001,Friesian,Pure Exotic,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,28.3,30.0,0.945,3,3.8,8,98.8,Excellent,8.6,Literature
10121,4,Muranga,Central,B001,Friesian,Pure Exotic,1650,19.42571766634847,13.8,26.1,70,1180,64.3,59.6,73.4,Comfortable,3.9,Humid Highlands,High,27.7,30.0,0.922,3,3.8,8,98.2,Good,8.8,Seasonal
10122,4,Muranga,Central,B001,Friesian,Pure Exotic,1650,19.965443447535108,13.8,26.1,70,1180,66.1,59.6,73.4,Comfortable,3.9,Humid Highlands,High,28.0,30.0,0.935,3,3.8,8,96.5,Good,8.6,Seasonal
10123,4,Muranga,Central,B001,Friesian,Pure Exotic,1650,17.971118077275907,13.8,26.1,70,1180,59.6,59.6,73.4,Comfortable,3.9,Humid Highlands,High,26.7,30.0,0.889,3,3.8,8,97.9,Good,8.3,Seasonal
10124,4,Muranga,Central,B002,Ayrshire,Pure Exotic,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,22.5,24.0,0.939,5,4.8,7,98.2,Excellent,9.3,Expert
10125,4,Muranga,Central,B002,Ayrshire,Pure Exotic,1650,17.406326427059426,13.8,26.1,70,1180,59.6,59.6,73.4,Comfortable,3.9,Humid Highlands,High,20.9,24.0,0.87,5,4.8,7,99.0,Good,7.6,Seasonal
10126,4,Muranga,Central,B002,Ayrshire,Pure Exotic,1650,19.29419946205334,13.8,26.1,70,1180,63.8,59.6,73.4,Comfortable,3.9,Humid Highlands,High,21.9,24.0,0.914,5,4.8,7,99.4,Good,8.9,Seasonal
10127,4,Muranga,Central,B002,Ayrshire,Pure Exotic,1650,20.84943987531451,13.8,26.1,70,1180,69.0,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,22.8,24.0,0.95,5,4.8,7,96.4,Good,8.2,Seasonal
10128,4,Muranga,Central,B003,Jersey,Pure Exotic,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,18.8,20.0,0.94,6,5.8,9,94.1,Excellent,9.0,Literature
10129,4,Muranga,Central,B003,Jersey,Pure Exotic,1650,22.18446374760219,13.8,26.1,70,1180,73.4,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,19.6,20.0,0.981,6,5.8,9,98.9,Good,7.6,Seasonal
10130,4,Muranga,Central,B003,Jersey,Pure Exotic,1650,20.365852264779797,13.8,26.1,70,1180,67.4,59.6,73.4,Comfortable,3.9,Humid Highlands,High,18.8,20.0,0.939,6,5.8,9,91.8,Good,8.3,Seasonal
10131,4,Muranga,Central,B003,Jersey,Pure Exotic,1650,20.042166668405066,13.8,26.1,70,1180,66.3,59.6,73.4,Comfortable,3.9,Humid Highlands,High,18.6,20.0,0.931,6,5.8,9,99.8,Good,8.0,Seasonal
10132,4,Muranga,Central,B004,Sahiwal,Pure Indigenous,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,13.0,14.0,0.929,9,8.6,7,95.2,Excellent,9.1,Literature
10133,4,Muranga,Central,B004,Sahiwal,Pure Indigenous,1650,17.958870777871475,13.8,26.1,70,1180,59.6,59.6,73.4,Comfortable,3.9,Humid Highlands,High,12.2,14.0,0.873,9,8.6,7,81.1,Good,8.6,Seasonal
10134,4,Muranga,Central,B004,Sahiwal,Pure Indigenous,1650,17.78530959894886,13.8,26.1,70,1180,59.6,59.6,73.4,Comfortable,3.9,Humid Highlands,High,12.2,14.0,0.869,9,8.6,7,87.3,Good,8.6,Seasonal
10135,4,Muranga,Central,B004,Sahiwal,Pure Indigenous,1650,17.837854537528425,13.8,26.1,70,1180,59.6,59.6,73.4,Comfortable,3.9,Humid Highlands,High,12.2,14.0,0.87,9,8.6,7,81.1,Good,9.0,Seasonal
10136,4,Muranga,Central,B005,Boran,Pure Indigenous,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,9.4,10.0,0.942,9,8.6,6,96.5,Excellent,9.2,Both
10137,4,Muranga,Central,B005,Boran,Pure Indigenous,1650,23.37432651059597,13.8,26.1,70,1180,73.4,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,10.1,10.0,1.011,9,8.6,6,100.0,Good,8.1,Seasonal
10138,4,Muranga,Central,B005,Boran,Pure Indigenous,1650,17.85102438619585,13.8,26.1,70,1180,59.6,59.6,73.4,Comfortable,3.9,Humid Highlands,High,8.8,10.0,0.883,9,8.6,6,78.7,Good,8.3,Seasonal
10139,4,Muranga,Central,B005,Boran,Pure Indigenous,1650,19.93623869659149,13.8,26.1,70,1180,66.0,59.6,73.4,Comfortable,3.9,Humid Highlands,High,9.3,10.0,0.932,9,8.6,6,97.4,Good,7.7,Seasonal
10140,4,Muranga,Central,B006,Friesian × Sahiwal,Crossbreed,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,20.0,22.0,0.911,7,6.7,8,97.0,Excellent,8.7,Expert
10141,4,Muranga,Central,B006,Friesian × Sahiwal,Crossbreed,1650,18.067165647560596,13.8,26.1,70,1180,59.8,59.6,73.4,Comfortable,3.9,Humid Highlands,High,18.9,22.0,0.859,7,6.7,8,87.7,Good,8.5,Seasonal
10142,4,Muranga,Central,B006,Friesian × Sahiwal,Crossbreed,1650,21.905794661104387,13.8,26.1,70,1180,72.5,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,20.8,22.0,0.944,7,6.7,8,97.9,Good,8.9,Seasonal
10143,4,Muranga,Central,B006,Friesian × Sahiwal,Crossbreed,1650,19.634207946685066,13.8,26.1,70,1180,65.0,59.6,73.4,Comfortable,3.9,Humid Highlands,High,19.7,22.0,0.894,7,6.7,8,95.0,Good,8.8,Seasonal
10144,4,Muranga,Central,B007,Ayrshire × Sahiwal,Crossbreed,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,19.4,20.0,0.968,7,6.7,7,94.4,Excellent,8.0,Both
10145,4,Muranga,Central,B007,Ayrshire × Sahiwal,Crossbreed,1650,17.604138661137526,13.8,26.1,70,1180,59.6,59.6,73.4,Comfortable,3.9,Humid Highlands,High,18.0,20.0,0.901,7,6.7,7,91.5,Good,8.3,Seasonal
10146,4,Muranga,Central,B007,Ayrshire × Sahiwal,Crossbreed,1650,23.416944552250115,13.8,26.1,70,1180,73.4,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,20.8,20.0,1.039,7,6.7,7,92.9,Good,8.3,Seasonal
10147,4,Muranga,Central,B007,Ayrshire × Sahiwal,Crossbreed,1650,23.27213151798888,13.8,26.1,70,1180,73.4,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,20.7,20.0,1.036,7,6.7,7,97.3,Good,8.4,Seasonal
10148,4,Muranga,Central,B008,Jersey × Sahiwal,Crossbreed,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,16.9,18.0,0.937,8,7.7,8,100.0,Excellent,8.9,Expert
10149,4,Muranga,Central,B008,Jersey × Sahiwal,Crossbreed,1650,22.85508702420485,13.8,26.1,70,1180,73.4,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,17.9,18.0,0.994,8,7.7,8,93.6,Good,7.9,Seasonal
10150,4,Muranga,Central,B008,Jersey × Sahiwal,Crossbreed,1650,23.156518282548536,13.8,26.1,70,1180,73.4,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,18.0,18.0,1.001,8,7.7,8,100.0,Good,8.2,Seasonal
10151,4,Muranga,Central,B008,Jersey × Sahiwal,Crossbreed,1650,21.135211498545402,13.8,26.1,70,1180,69.9,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,17.2,18.0,0.954,8,7.7,8,95.9,Good,7.8,Seasonal
10152,4,Muranga,Central,B009,Friesian × Boran,Crossbreed,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,18.6,20.0,0.931,7,6.7,7,96.7,Excellent,8.9,Expert
10153,4,Muranga,Central,B009,Friesian × Boran,Crossbreed,1650,23.303296222916934,13.8,26.1,70,1180,73.4,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,19.9,20.0,0.997,7,6.7,7,100.0,Good,8.5,Seasonal
10154,4,Muranga,Central,B009,Friesian × Boran,Crossbreed,1650,20.620909762026017,13.8,26.1,70,1180,68.2,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,18.7,20.0,0.936,7,6.7,7,95.2,Good,8.7,Seasonal
10155,4,Muranga,Central,B009,Friesian × Boran,Crossbreed,1650,21.530554776029735,13.8,26.1,70,1180,71.2,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,19.1,20.0,0.957,7,6.7,7,93.8,Good,8.9,Seasonal
10156,4,Muranga,Central,B010,Ayrshire × Boran,Crossbreed,1650,20.4,13.8,26.1,70,1180,67.5,59.6,73.4,Comfortable,3.9,Humid Highlands,High,17.4,18.0,0.967,7,7.7,7,100.0,Excellent,9.1,Literature
10157,4,Muranga,Central,B010,Ayrshire × Boran,Crossbreed,1650,19.899647382098586,13.8,26.1,70,1180,65.8,59.6,73.4,Comfortable,3.9,Humid Highlands,High,17.2,18.0,0.955,7,7.7,7,100.0,Good,8.8,Seasonal
10158,4,Muranga,Central,B010,Ayrshire × Boran,Crossbreed,1650,17.616738261049875,13.8,26.1,70,1180,59.6,59.6,73.4,Comfortable,3.9,Humid Highlands,High,16.2,18.0,0.901,7,7.7,7,84.8,Good,8.1,Seasonal
10159,4,Muranga,Central,B010,Ayrshire × Boran,Crossbreed,1650,22.30058638438481,13.8,26.1,70,1180,73.4,59.6,73.4,Moderate Stress,3.9,Humid Highlands,High,18.2,18.0,1.012,7,7.7,7,100.0,Good,7.7,Seasonal
10160,5,Kirinyaga,Central,B001,Friesian,Pure Exotic,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,28.3,30.0,0.943,3,3.9,8,95.5,Excellent,9.5,Literature
10161,5,Kirinyaga,Central,B001,Friesian,Pure Exotic,1520,23.35177056196283,14.5,27.3,69,1260,75.1,60.7,75.1,Stress,3.6,Humid Midlands,High,29.7,30.0,0.991,3,3.9,8,54.4,Fair,8.1,Seasonal
10162,5,Kirinyaga,Central,B001,Friesian,Pure Exotic,1520,19.758868977479292,14.5,27.3,69,1260,64.1,60.7,75.1,Comfortable,3.6,Humid Midlands,High,27.3,30.0,0.911,3,3.9,8,90.4,Good,8.8,Seasonal
10163,5,Kirinyaga,Central,B001,Friesian,Pure Exotic,1520,23.190050418067287,14.5,27.3,69,1260,75.1,60.7,75.1,Stress,3.6,Humid Midlands,High,29.6,30.0,0.987,3,3.9,8,57.3,Fair,9.0,Seasonal
10164,5,Kirinyaga,Central,B002,Ayrshire,Pure Exotic,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,23.2,24.0,0.966,5,4.8,7,96.0,Excellent,9.4,Literature
10165,5,Kirinyaga,Central,B002,Ayrshire,Pure Exotic,1520,19.593133927086736,14.5,27.3,69,1260,63.6,60.7,75.1,Comfortable,3.6,Humid Midlands,High,22.3,24.0,0.93,5,4.8,7,95.0,Good,7.7,Seasonal
10166,5,Kirinyaga,Central,B002,Ayrshire,Pure Exotic,1520,24.087764533365473,14.5,27.3,69,1260,75.1,60.7,75.1,Stress,3.6,Humid Midlands,High,24.8,24.0,1.032,5,4.8,7,65.4,Fair,7.8,Seasonal
10167,5,Kirinyaga,Central,B002,Ayrshire,Pure Exotic,1520,22.292016352821246,14.5,27.3,69,1260,72.3,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,23.8,24.0,0.991,5,4.8,7,96.6,Good,8.0,Seasonal
10168,5,Kirinyaga,Central,B003,Jersey,Pure Exotic,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,19.2,20.0,0.96,6,5.8,9,92.7,Excellent,8.8,Literature
10169,5,Kirinyaga,Central,B003,Jersey,Pure Exotic,1520,21.328239867072277,14.5,27.3,69,1260,69.2,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,19.3,20.0,0.963,6,5.8,9,99.8,Good,8.3,Seasonal
10170,5,Kirinyaga,Central,B003,Jersey,Pure Exotic,1520,21.587565498965056,14.5,27.3,69,1260,70.1,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,19.4,20.0,0.969,6,5.8,9,100.0,Good,8.1,Seasonal
10171,5,Kirinyaga,Central,B003,Jersey,Pure Exotic,1520,18.872336852946074,14.5,27.3,69,1260,61.2,60.7,75.1,Comfortable,3.6,Humid Midlands,High,18.2,20.0,0.908,6,5.8,9,91.9,Good,8.6,Seasonal
10172,5,Kirinyaga,Central,B004,Sahiwal,Pure Indigenous,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,13.5,14.0,0.962,9,8.7,7,100.0,Excellent,8.3,Expert
10173,5,Kirinyaga,Central,B004,Sahiwal,Pure Indigenous,1520,18.112504073647727,14.5,27.3,69,1260,60.7,60.7,75.1,Comfortable,3.6,Humid Midlands,High,12.5,14.0,0.892,9,8.7,7,86.3,Good,8.4,Seasonal
10174,5,Kirinyaga,Central,B004,Sahiwal,Pure Indigenous,1520,20.514672126834295,14.5,27.3,69,1260,66.6,60.7,75.1,Comfortable,3.6,Humid Midlands,High,13.3,14.0,0.947,9,8.7,7,98.5,Good,8.9,Seasonal
10175,5,Kirinyaga,Central,B004,Sahiwal,Pure Indigenous,1520,20.234904770268187,14.5,27.3,69,1260,65.7,60.7,75.1,Comfortable,3.6,Humid Midlands,High,13.2,14.0,0.94,9,8.7,7,99.2,Good,8.7,Seasonal
10176,5,Kirinyaga,Central,B005,Boran,Pure Indigenous,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,9.6,10.0,0.957,9,8.7,6,98.1,Excellent,9.3,Both
10177,5,Kirinyaga,Central,B005,Boran,Pure Indigenous,1520,18.95538733870868,14.5,27.3,69,1260,61.5,60.7,75.1,Comfortable,3.6,Humid Midlands,High,9.1,10.0,0.907,9,8.7,6,85.3,Good,8.2,Seasonal
10178,5,Kirinyaga,Central,B005,Boran,Pure Indigenous,1520,19.662434309581375,14.5,27.3,69,1260,63.8,60.7,75.1,Comfortable,3.6,Humid Midlands,High,9.2,10.0,0.923,9,8.7,6,87.6,Good,9.0,Seasonal
10179,5,Kirinyaga,Central,B005,Boran,Pure Indigenous,1520,21.15305107779465,14.5,27.3,69,1260,68.6,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,9.6,10.0,0.956,9,8.7,6,97.4,Good,8.5,Seasonal
10180,5,Kirinyaga,Central,B006,Friesian × Sahiwal,Crossbreed,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,20.1,22.0,0.915,7,6.7,8,94.8,Excellent,8.2,Expert
10181,5,Kirinyaga,Central,B006,Friesian × Sahiwal,Crossbreed,1520,18.98610113073819,14.5,27.3,69,1260,61.6,60.7,75.1,Comfortable,3.6,Humid Midlands,High,19.1,22.0,0.867,7,6.7,8,92.8,Good,8.5,Seasonal
10182,5,Kirinyaga,Central,B006,Friesian × Sahiwal,Crossbreed,1520,19.17675733677856,14.5,27.3,69,1260,62.2,60.7,75.1,Comfortable,3.6,Humid Midlands,High,19.2,22.0,0.871,7,6.7,8,95.8,Good,8.8,Seasonal
10183,5,Kirinyaga,Central,B006,Friesian × Sahiwal,Crossbreed,1520,21.034396032071864,14.5,27.3,69,1260,68.3,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,20.0,22.0,0.911,7,6.7,8,98.9,Good,7.8,Seasonal
10184,5,Kirinyaga,Central,B007,Ayrshire × Sahiwal,Crossbreed,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,18.2,20.0,0.912,7,6.7,7,94.3,Excellent,8.3,Expert
10185,5,Kirinyaga,Central,B007,Ayrshire × Sahiwal,Crossbreed,1520,19.14578668000011,14.5,27.3,69,1260,62.1,60.7,75.1,Comfortable,3.6,Humid Midlands,High,17.4,20.0,0.868,7,6.7,7,91.1,Good,7.7,Seasonal
10186,5,Kirinyaga,Central,B007,Ayrshire × Sahiwal,Crossbreed,1520,20.950552964688136,14.5,27.3,69,1260,68.0,60.7,75.1,Comfortable,3.6,Humid Midlands,High,18.1,20.0,0.907,7,6.7,7,94.4,Good,8.0,Seasonal
10187,5,Kirinyaga,Central,B007,Ayrshire × Sahiwal,Crossbreed,1520,21.221733842636887,14.5,27.3,69,1260,68.9,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,18.3,20.0,0.913,7,6.7,7,99.2,Good,7.6,Seasonal
10188,5,Kirinyaga,Central,B008,Jersey × Sahiwal,Crossbreed,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,17.1,18.0,0.948,8,7.7,8,100.0,Excellent,8.1,Literature
10189,5,Kirinyaga,Central,B008,Jersey × Sahiwal,Crossbreed,1520,23.87674846738233,14.5,27.3,69,1260,75.1,60.7,75.1,Stress,3.6,Humid Midlands,High,18.1,18.0,1.008,8,7.7,8,93.9,Good,7.9,Seasonal
10190,5,Kirinyaga,Central,B008,Jersey × Sahiwal,Crossbreed,1520,23.14744013948387,14.5,27.3,69,1260,75.1,60.7,75.1,Stress,3.6,Humid Midlands,High,17.8,18.0,0.991,8,7.7,8,100.0,Good,7.8,Seasonal
10191,5,Kirinyaga,Central,B008,Jersey × Sahiwal,Crossbreed,1520,19.351461696421474,14.5,27.3,69,1260,62.8,60.7,75.1,Comfortable,3.6,Humid Midlands,High,16.3,18.0,0.906,8,7.7,8,93.8,Good,8.2,Seasonal
10192,5,Kirinyaga,Central,B009,Friesian × Boran,Crossbreed,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,18.6,20.0,0.932,7,6.7,7,98.5,Excellent,8.7,Literature
10193,5,Kirinyaga,Central,B009,Friesian × Boran,Crossbreed,1520,18.253305170384202,14.5,27.3,69,1260,60.7,60.7,75.1,Comfortable,3.6,Humid Midlands,High,17.3,20.0,0.867,7,6.7,7,91.5,Good,8.6,Seasonal
10194,5,Kirinyaga,Central,B009,Friesian × Boran,Crossbreed,1520,23.713515487690582,14.5,27.3,69,1260,75.1,60.7,75.1,Stress,3.6,Humid Midlands,High,19.7,20.0,0.987,7,6.7,7,97.4,Good,8.3,Seasonal
10195,5,Kirinyaga,Central,B009,Friesian × Boran,Crossbreed,1520,18.701613992120976,14.5,27.3,69,1260,60.7,60.7,75.1,Comfortable,3.6,Humid Midlands,High,17.5,20.0,0.877,7,6.7,7,93.3,Good,8.3,Seasonal
10196,5,Kirinyaga,Central,B010,Ayrshire × Boran,Crossbreed,1520,21.2,14.5,27.3,69,1260,68.8,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,16.7,18.0,0.926,7,7.7,7,95.7,Excellent,8.6,Expert
10197,5,Kirinyaga,Central,B010,Ayrshire × Boran,Crossbreed,1520,20.068423493109012,14.5,27.3,69,1260,65.1,60.7,75.1,Comfortable,3.6,Humid Midlands,High,16.2,18.0,0.901,7,7.7,7,95.4,Good,8.0,Seasonal
10198,5,Kirinyaga,Central,B010,Ayrshire × Boran,Crossbreed,1520,18.781687158370435,14.5,27.3,69,1260,61.0,60.7,75.1,Comfortable,3.6,Humid Midlands,High,15.7,18.0,0.873,7,7.7,7,96.4,Good,8.4,Seasonal
10199,5,Kirinyaga,Central,B010,Ayrshire × Boran,Crossbreed,1520,22.339090749758952,14.5,27.3,69,1260,72.5,60.7,75.1,Moderate Stress,3.6,Humid Midlands,High,17.1,18.0,0.951,7,7.7,7,100.0,Good,8.2,Seasonal
10200,6,Nakuru,Rift Valley,B001,Friesian,Pure Exotic,1950,18.5,10.9,24.8,65,1020,64.8,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,28.6,30.0,0.952,3,3.8,8,89.8,Excellent,8.9,Literature
10201,6,Nakuru,Rift Valley,B001,Friesian,Pure Exotic,1950,18.12071048157472,10.9,24.8,65,1020,63.5,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,28.3,30.0,0.942,3,3.8,8,90.2,Good,7.9,Seasonal
10202,6,Nakuru,Rift Valley,B001,Friesian,Pure Exotic,1950,17.740106745012422,10.9,24.8,65,1020,62.1,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,28.0,30.0,0.933,3,3.8,8,95.1,Good,8.4,Seasonal
10203,6,Nakuru,Rift Valley,B001,Friesian,Pure Exotic,1950,17.701336828733044,10.9,24.8,65,1020,62.0,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,28.0,30.0,0.932,3,3.8,8,98.3,Good,8.4,Seasonal
10204,6,Nakuru,Rift Valley,B002,Ayrshire,Pure Exotic,1950,18.5,10.9,24.8,65,1020,64.8,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,22.2,24.0,0.926,5,4.8,7,92.3,Excellent,8.2,Expert
10205,6,Nakuru,Rift Valley,B002,Ayrshire,Pure Exotic,1950,16.616781621590533,10.9,24.8,65,1020,58.2,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,21.1,24.0,0.879,5,4.8,7,91.8,Good,7.9,Seasonal
10206,6,Nakuru,Rift Valley,B002,Ayrshire,Pure Exotic,1950,16.68722345388589,10.9,24.8,65,1020,58.5,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,21.1,24.0,0.881,5,4.8,7,98.5,Good,7.6,Seasonal
10207,6,Nakuru,Rift Valley,B002,Ayrshire,Pure Exotic,1950,18.63603821211491,10.9,24.8,65,1020,65.3,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,22.3,24.0,0.93,5,4.8,7,93.9,Good,9.0,Seasonal
10208,6,Nakuru,Rift Valley,B003,Jersey,Pure Exotic,1950,18.5,10.9,24.8,65,1020,64.8,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,18.9,20.0,0.944,6,5.7,9,92.1,Excellent,9.5,Literature
10209,6,Nakuru,Rift Valley,B003,Jersey,Pure Exotic,1950,20.2597499937685,10.9,24.8,65,1020,71.0,56.2,71.5,Moderate Stress,4.2,Highland Grassland,Medium,19.8,20.0,0.989,6,5.7,9,93.5,Good,7.8,Seasonal
10210,6,Nakuru,Rift Valley,B003,Jersey,Pure Exotic,1950,19.43596987058059,10.9,24.8,65,1020,68.1,56.2,71.5,Moderate Stress,4.2,Highland Grassland,Medium,19.4,20.0,0.968,6,5.7,9,99.9,Good,8.3,Seasonal
10211,6,Nakuru,Rift Valley,B003,Jersey,Pure Exotic,1950,18.897450426557945,10.9,24.8,65,1020,66.2,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,19.1,20.0,0.954,6,5.7,9,93.7,Good,8.7,Seasonal
10212,6,Nakuru,Rift Valley,B004,Sahiwal,Pure Indigenous,1950,18.5,10.9,24.8,65,1020,64.8,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,13.2,14.0,0.939,9,8.6,7,95.3,Excellent,8.6,Expert
10213,6,Nakuru,Rift Valley,B004,Sahiwal,Pure Indigenous,1950,17.070374014903695,10.9,24.8,65,1020,59.8,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,12.6,14.0,0.903,9,8.6,7,81.8,Good,8.4,Seasonal
10214,6,Nakuru,Rift Valley,B004,Sahiwal,Pure Indigenous,1950,17.32689957048342,10.9,24.8,65,1020,60.7,56.2,71.5,Comfortable,4.2,Highland Grassland,Medium,12.7,14.0,0.91,9,8.6,7,88.2,Good,7.7,Seasonal
